group	accession	protein_length	double_core	repeat1	repeat1_i_evalue	repeat2	repeat2_i_evalue
CMD-like	tr|A0ABX3VRZ3|A0ABX3VRZ3_9MYCO	195	0				
CMD-like	tr|A0ABX4JF90|A0ABX4JF90_9HYPH	141	0				
CMD-like	tr|A0ABX4VFM3|A0ABX4VFM3_9BURK	153	0				
CMD-like	tr|A0ABX4XUY8|A0ABX4XUY8_9PSED	131	0				
CMD-like	tr|A0ABX5IYZ4|A0ABX5IYZ4_9GAMM	149	0				
CMD-like	tr|A0ABX5IZE3|A0ABX5IZE3_9GAMM	126	0				
CMD-like	tr|A0ABX5LPK5|A0ABX5LPK5_9GAMM	142	0				
CMD-like	tr|A0ABX5MY41|A0ABX5MY41_9BURK	140	0				
CMD-like	tr|A0ABX5SND8|A0ABX5SND8_9MICO	199	0				
CMD-like	tr|A0ABX5SWK6|A0ABX5SWK6_9MICO	127	0				
CMD-like	tr|W8L2P4|W8L2P4_9GAMM	185	0				
CMD-like	tr|W9GC89|W9GC89_9MICO	142	0				
CMD-like	tr|W9GNA9|W9GNA9_9MICO	152	0				
CMD-like	tr|W9GPD6|W9GPD6_9MICO	190	0				
CMD-like	tr|W9WIY0|W9WIY0_9EURO	163	0				
CMD-like	tr|W9X8M1|W9X8M1_9EURO	156	0				
CMD-like	tr|W9XHD7|W9XHD7_9EURO	147	0				
CMD-like	tr|W9XT21|W9XT21_9EURO	201	0				
CMD-like	tr|W0DK44|W0DK44_9GAMM	191	0				
CMD-like	tr|W0DT96|W0DT96_9GAMM	168	0				
CMD-like	tr|W0HZK1|W0HZK1_9GAMM	146	0				
CMD-like	tr|W0JME6|W0JME6_9EURY	190	0				
CMD-like	tr|W0L7J7|W0L7J7_9GAMM	130	0				
CMD-like	tr|W0PF40|W0PF40_ADVMD	133	0				
CMD-like	tr|W1DNY1|W1DNY1_KLEPN	176	0				
CMD-like	tr|W1N2R1|W1N2R1_9GAMM	148	0				
CMD-like	tr|W2RUV6|W2RUV6_CYPE1	143	0				
CMD-like	tr|W4JXV5|W4JXV5_HETIT	202	0				
CMD-like	tr|W4K3N9|W4K3N9_HETIT	156	0				
CMD-like	tr|W4LBJ7|W4LBJ7_ENTF1	182	0				
CMD-like	tr|W4LIV0|W4LIV0_ENTF1	172	0				
CMD-like	tr|W4LM89|W4LM89_ENTF1	185	0				
CMD-like	tr|W4LN42|W4LN42_9BACT	183	0				
CMD-like	tr|T2G8R0|T2G8R0_MEGG1	127	0				
CMD-like	tr|U1GSZ9|U1GSZ9_ENDPU	188	0				
CMD-like	tr|U2KG31|U2KG31_9FIRM	135	0				
CMD-like	tr|U2Y387|U2Y387_9SPHN	176	0				
CMD-like	tr|U2YP55|U2YP55_9RHOB	128	0				
CMD-like	tr|U2Z4I5|U2Z4I5_9RHOB	180	0				
CMD-like	tr|U3A698|U3A698_9SPHN	127	0				
CMD-like	tr|U3ARE1|U3ARE1_9VIBR	129	0				
CMD-like	tr|U4KQD8|U4KQD8_ALTPJ	147	0				
CMD-like	tr|U4LPB3|U4LPB3_PYROM	166	0				
CMD-like	tr|U5N5A8|U5N5A8_9BURK	154	0				
CMD-like	tr|U5VX26|U5VX26_9ACTN	155	0				
CMD-like	tr|A0A1A9NGT5|A0A1A9NGT5_9BURK	181	0				
CMD-like	tr|A0A1B1AHI8|A0A1B1AHI8_9PROT	126	0				
CMD-like	tr|A0A1B1MDU0|A0A1B1MDU0_STRLN	157	0				
CMD-like	tr|A0A1B1MZY5|A0A1B1MZY5_9BACL	134	0				
CMD-like	tr|A0A1B1YTT7|A0A1B1YTT7_9GAMM	138	0				
CMD-like	tr|A0A1B1YV07|A0A1B1YV07_9GAMM	208	0				
CMD-like	tr|A0A1B2E2P5|A0A1B2E2P5_9BACL	130	0				
CMD-like	tr|A0A1B3Z614|A0A1B3Z614_9SPHN	181	0				
CMD-like	tr|A0A1B3Z641|A0A1B3Z641_9SPHN	179	0				
CMD-like	tr|A0A1B4XIY9|A0A1B4XIY9_9GAMM	188	0				
CMD-like	tr|A0A1B7K2A0|A0A1B7K2A0_9GAMM	143	0				
CMD-like	tr|A0A1B7K8F9|A0A1B7K8F9_9ENTR	141	0				
CMD-like	tr|A0A1B7L249|A0A1B7L249_9ENTR	175	0				
CMD-like	tr|A0A1B8B5F6|A0A1B8B5F6_FUSPO	169	0				
CMD-like	tr|A0A1B8G9S8|A0A1B8G9S8_9PEZI	137	0				
CMD-like	tr|A0A1B8S8K6|A0A1B8S8K6_9MYCO	192	0				
CMD-like	tr|A0A1B8S9P1|A0A1B8S9P1_9MYCO	193	0				
CMD-like	tr|A0A1B8SG15|A0A1B8SG15_9MYCO	141	0				
CMD-like	tr|A0A1B8U5F4|A0A1B8U5F4_9FLAO	186	0				
CMD-like	tr|A0A1C0YIE1|A0A1C0YIE1_9BACL	129	0				
CMD-like	tr|A0A1C1A707|A0A1C1A707_9BACL	129	0				
CMD-like	tr|A0A1C1YVX7|A0A1C1YVX7_9HYPH	131	0				
CMD-like	tr|A0A1C3EPF1|A0A1C3EPF1_9GAMM	188	0				
CMD-like	tr|A0A1C3X3F3|A0A1C3X3F3_9HYPH	126	0				
CMD-like	tr|A0A1C4YWQ7|A0A1C4YWQ7_MICVI	120	0				
CMD-like	tr|A0A1C6TZ13|A0A1C6TZ13_9ACTN	184	0				
CMD-like	tr|A0A1C7M109|A0A1C7M109_GRIFR	135	0				
CMD-like	tr|A0A1D2LRB8|A0A1D2LRB8_BROTH	146	0				
CMD-like	tr|A0A1D7QMF0|A0A1D7QMF0_9SPHI	148	0				
CMD-like	tr|A0A1D7QS59|A0A1D7QS59_9BACI	133	0				
CMD-like	tr|A0A1D7U697|A0A1D7U697_9HYPH	138	0				
CMD-like	tr|A0A1D7VTU6|A0A1D7VTU6_9ACTN	151	0				
CMD-like	tr|A0A1D7VTW1|A0A1D7VTW1_9ACTN	153	0				
CMD-like	tr|A0A1E1EZJ3|A0A1E1EZJ3_9SPHN	166	0				
CMD-like	tr|A0A1E1F0S3|A0A1E1F0S3_9SPHN	153	0				
CMD-like	tr|A0A1E1KGU8|A0A1E1KGU8_9HELO	184	0				
CMD-like	tr|A0A158CBS2|A0A158CBS2_9BURK	186	1	2-56	1.43e-08	127-181	1.64e-08
CMD-like	tr|A0A158DUX5|A0A158DUX5_9BURK	125	0				
CMD-like	tr|A0A158E638|A0A158E638_9BURK	185	0				
CMD-like	tr|A0A158KB64|A0A158KB64_9BURK	123	0				
CMD-like	tr|A0A158KSC2|A0A158KSC2_9BURK	149	0				
CMD-like	tr|A0A158KVG2|A0A158KVG2_9BURK	134	0				
CMD-like	tr|A0A159Z8C8|A0A159Z8C8_9RHOB	136	0				
CMD-like	tr|A0A160MYW4|A0A160MYW4_9GAMM	123	0				
CMD-like	tr|A0A161Z0I6|A0A161Z0I6_9NOCA	196	0				
CMD-like	tr|A0A162HU09|A0A162HU09_METRI	180	0				
CMD-like	tr|A0A162IE56|A0A162IE56_9HYPO	150	0				
CMD-like	tr|A0A163ASH0|A0A163ASH0_9FLAO	150	0				
CMD-like	tr|A0A163CLW1|A0A163CLW1_9BURK	121	0				
CMD-like	tr|A0A163JEN5|A0A163JEN5_9BACL	148	0				
CMD-like	tr|A0A163TCA6|A0A163TCA6_9BACL	141	0				
CMD-like	tr|A0A164KXW0|A0A164KXW0_9NOCA	195	0				
CMD-like	tr|A0A166D5U1|A0A166D5U1_9EURY	120	0				
CMD-like	tr|A0A166SS72|A0A166SS72_9CLOT	149	0				
CMD-like	tr|A0A166XQY2|A0A166XQY2_9GAMM	137	0				
CMD-like	tr|A0A167EG43|A0A167EG43_9ASCO	194	0				
CMD-like	tr|A0A117UZ56|A0A117UZ56_9SPHN	195	0				
CMD-like	tr|A0A118FY57|A0A118FY57_BURCE	128	0				
CMD-like	tr|A0A127F8V7|A0A127F8V7_STEDE	156	0				
CMD-like	tr|A0A127FBG6|A0A127FBG6_STEDE	135	0				
CMD-like	tr|A0A0X8G6T4|A0A0X8G6T4_9FLAO	120	0				
CMD-like	tr|A0A100W210|A0A100W210_9MYCO	192	0				
CMD-like	tr|A0A100W557|A0A100W557_9MYCO	197	0				
CMD-like	tr|A0A100W7Q6|A0A100W7Q6_MYCCR	124	0				
CMD-like	tr|A0A100WJ40|A0A100WJ40_MYCCR	138	0				
CMD-like	tr|A0A101MS25|A0A101MS25_PENFR	187	0				
CMD-like	tr|A0A0S3EV86|A0A0S3EV86_9SPHN	123	0				
CMD-like	tr|A0A0S3EY86|A0A0S3EY86_9SPHN	125	0				
CMD-like	tr|A0A0S3F295|A0A0S3F295_9SPHN	131	0				
CMD-like	tr|A0A0S3PRT4|A0A0S3PRT4_9BRAD	132	0				
CMD-like	tr|A0A0S4PVG2|A0A0S4PVG2_9HELI	134	0				
CMD-like	tr|A0A0T5PBN2|A0A0T5PBN2_9RHOB	123	0				
CMD-like	tr|A0A0T5VWA7|A0A0T5VWA7_9SPHI	144	0				
CMD-like	tr|A0A0U1CWX7|A0A0U1CWX7_9MYCO	157	0				
CMD-like	tr|A0A2V1D6R9|A0A2V1D6R9_9PLEO	200	0				
CMD-like	tr|A0A2V1HRQ1|A0A2V1HRQ1_9MICO	139	0				
CMD-like	tr|A0A2V2MVC9|A0A2V2MVC9_9EURY	124	0				
CMD-like	tr|A0A2V3TX03|A0A2V3TX03_9HYPH	168	0				
CMD-like	tr|A0A2V3UGJ6|A0A2V3UGJ6_9HYPH	176	0				
CMD-like	tr|A0A2V4MPM4|A0A2V4MPM4_9RHOB	129	0				
CMD-like	tr|A0A2V4MWC3|A0A2V4MWC3_9ACTN	139	0				
CMD-like	tr|A0A2T2P0W6|A0A2T2P0W6_CORCC	194	0				
CMD-like	tr|A0A2T3ACS7|A0A2T3ACS7_9PEZI	196	0				
CMD-like	tr|A0A2T3BEC2|A0A2T3BEC2_AMORE	141	0				
CMD-like	tr|A0A2T3G8K5|A0A2T3G8K5_9BIFI	174	0				
CMD-like	tr|A0A2T3HGX4|A0A2T3HGX4_9SPHI	155	0				
CMD-like	tr|A0A2T3HMB6|A0A2T3HMB6_9SPHI	152	0				
CMD-like	tr|A0A2T3J578|A0A2T3J578_9GAMM	142	0				
CMD-like	tr|A0A2T3JFK6|A0A2T3JFK6_9GAMM	146	0				
CMD-like	tr|A0A2T3JHB6|A0A2T3JHB6_9GAMM	127	0				
CMD-like	tr|A0A2T3M4K6|A0A2T3M4K6_PHOLE	129	0				
CMD-like	tr|A0A2T3NUQ2|A0A2T3NUQ2_9GAMM	181	0				
CMD-like	tr|A0A2T3NUR2|A0A2T3NUR2_9GAMM	190	0				
CMD-like	tr|A0ABX5X0W8|A0ABX5X0W8_9GAMM	179	0				
CMD-like	tr|A0ABX5XDD0|A0ABX5XDD0_CELCE	141	0				
CMD-like	tr|A0ABX6AW37|A0ABX6AW37_9ACTN	185	0				
CMD-like	tr|A0ABX6C707|A0ABX6C707_9CHLR	182	0				
CMD-like	tr|A0ABX6G0U4|A0ABX6G0U4_9BURK	145	0				
CMD-like	tr|A0ABX6G9X0|A0ABX6G9X0_BACT5	120	0				
CMD-like	tr|A0ABX6PS48|A0ABX6PS48_9HYPH	178	0				
CMD-like	tr|A0ABX6RDM5|A0ABX6RDM5_PSEMX	148	0				
CMD-like	tr|A0ABX6T984|A0ABX6T984_9SPHN	133	0				
CMD-like	tr|A0ABX6YEN9|A0ABX6YEN9_9MICO	153	0				
CMD-like	tr|A0ABX7FEZ7|A0ABX7FEZ7_9RHOB	151	0				
CMD-like	tr|A0ABX7FK07|A0ABX7FK07_BRECH	128	0				
CMD-like	tr|A0ABX7I546|A0ABX7I546_9BACT	146	0				
CMD-like	tr|A0ABX7IHB8|A0ABX7IHB8_9ACTO	167	0				
CMD-like	tr|A0ABX7K5I4|A0ABX7K5I4_9PSED	146	0				
CMD-like	tr|A0ABX7MBV6|A0ABX7MBV6_9RHOO	145	0				
CMD-like	tr|A0ABX7NFW2|A0ABX7NFW2_9BACT	153	0				
CMD-like	tr|A0ABX7NPH9|A0ABX7NPH9_9BACT	151	0				
CMD-like	tr|A0ABX7NSW2|A0ABX7NSW2_9BACT	135	0				
CMD-like	tr|A0ABX7QXZ3|A0ABX7QXZ3_9GAMM	166	0				
CMD-like	tr|A0ABX7RJS6|A0ABX7RJS6_9ACTN	122	0				
CMD-like	tr|A0ABX7RXH4|A0ABX7RXH4_9ACTN	174	0				
CMD-like	tr|A0ABX7T8R7|A0ABX7T8R7_9SPHN	189	0				
CMD-like	tr|A0ABX7TMK8|A0ABX7TMK8_STRCY	208	0				
CMD-like	tr|A0ABX7V8X7|A0ABX7V8X7_9GAMM	146	0				
CMD-like	tr|A0ABX7X7I4|A0ABX7X7I4_9GAMM	177	0				
CMD-like	tr|A0ABX7YVL6|A0ABX7YVL6_9GAMM	131	0				
CMD-like	tr|A0ABX8AES0|A0ABX8AES0_9BRAD	155	0				
CMD-like	tr|A0ABX8AIT1|A0ABX8AIT1_9BRAD	179	0				
CMD-like	tr|A0ABX8CIC1|A0ABX8CIC1_9NOCA	183	0				
CMD-like	tr|A0ABX8CSJ5|A0ABX8CSJ5_9NOCA	155	0				
CMD-like	tr|A0ABX8CXF4|A0ABX8CXF4_9NOCA	141	0				
CMD-like	tr|A0ABX8D605|A0ABX8D605_9CELL	196	0				
CMD-like	tr|A0ABX8G3J2|A0ABX8G3J2_9ACTN	158	0				
CMD-like	tr|A0ABX8HKG1|A0ABX8HKG1_9BACL	179	0				
CMD-like	tr|A0ABX8MVE2|A0ABX8MVE2_9PSED	146	0				
CMD-like	tr|A0ABX8QRW7|A0ABX8QRW7_9ACTN	188	0				
CMD-like	tr|A0ABX8UVN5|A0ABX8UVN5_9BURK	178	0				
CMD-like	tr|A0ABX8UXR8|A0ABX8UXR8_9BURK	178	0				
CMD-like	tr|A0ABX8V708|A0ABX8V708_9FLAO	145	0				
CMD-like	tr|A0ABX8VL49|A0ABX8VL49_9MYCO	204	0				
CMD-like	tr|A0ABX8WCE2|A0ABX8WCE2_9HYPH	179	0				
CMD-like	tr|A0ABX8Y399|A0ABX8Y399_9ACTN	190	0				
CMD-like	tr|A0ABX9C7B3|A0ABX9C7B3_9BURK	147	0				
CMD-like	tr|A0ABX9D796|A0ABX9D796_9ACTN	185	0				
CMD-like	tr|A0ABX9VEH2|A0ABX9VEH2_9PROT	194	0				
CMD-like	tr|A0ABX9X4A3|A0ABX9X4A3_9FLAO	138	0				
CMD-like	tr|A0ABX9X4S2|A0ABX9X4S2_9FLAO	147	0				
CMD-like	tr|A0ABY0A7E4|A0ABY0A7E4_9BURK	153	0				
CMD-like	tr|A0ABY0BJV8|A0ABY0BJV8_MORCA	181	0				
CMD-like	tr|A0ABY0FDW4|A0ABY0FDW4_9NEIS	154	0				
CMD-like	tr|A0ABY0H3F4|A0ABY0H3F4_9PEZI	199	0				
CMD-like	tr|A0ABY0PF24|A0ABY0PF24_9BRAD	126	0				
CMD-like	tr|A0ABY0PZR2|A0ABY0PZR2_9BRAD	128	0				
CMD-like	tr|A0ABY1B267|A0ABY1B267_9PSED	147	0				
CMD-like	tr|A0ABY1B5G6|A0ABY1B5G6_9PSED	129	0				
CMD-like	tr|A0ABY1HCW0|A0ABY1HCW0_9GAMM	144	0				
CMD-like	tr|A0ABY1MBH5|A0ABY1MBH5_RHORH	144	0				
CMD-like	tr|A0ABY1QL67|A0ABY1QL67_9BURK	138	0				
CMD-like	tr|A0ABY1QU35|A0ABY1QU35_9SPHN	181	0				
CMD-like	tr|A0ABY1R906|A0ABY1R906_9MICO	141	0				
CMD-like	tr|A0ABY1ZLH0|A0ABY1ZLH0_9GAMM	162	0				
CMD-like	tr|A0ABY2E2K3|A0ABY2E2K3_9MICO	152	0				
CMD-like	tr|A0ABY2Q140|A0ABY2Q140_9HYPH	168	0				
CMD-like	tr|A0ABY2RDT7|A0ABY2RDT7_9NOCA	165	0				
CMD-like	tr|A0ABY2RMA5|A0ABY2RMA5_9NOCA	179	0				
CMD-like	tr|A0ABY2RTC0|A0ABY2RTC0_9NOCA	152	0				
CMD-like	tr|A0ABY2TQD6|A0ABY2TQD6_9SPIR	154	0				
CMD-like	tr|A0ABY2UK67|A0ABY2UK67_9GAMM	137	0				
CMD-like	tr|A0ABY2WY77|A0ABY2WY77_9RHOB	182	0				
CMD-like	tr|A0ABY2XD55|A0ABY2XD55_9RHOB	202	0				
CMD-like	tr|A0ABY2XLE5|A0ABY2XLE5_9GAMM	145	0				
CMD-like	tr|A0ABY3AZX8|A0ABY3AZX8_PAEPP	152	0				
CMD-like	tr|A0ABY3DZ92|A0ABY3DZ92_9CORY	158	0				
CMD-like	tr|A0ABY3EMR1|A0ABY3EMR1_9BURK	167	0				
CMD-like	tr|A0ABY3ETA8|A0ABY3ETA8_9BURK	178	0				
CMD-like	tr|A0ABY3F9M1|A0ABY3F9M1_9GAMM	172	0				
CMD-like	tr|A0ABY3PNH7|A0ABY3PNH7_9CYAN	180	0				
CMD-like	tr|A0ABY3S3I4|A0ABY3S3I4_9ENTR	129	0				
CMD-like	tr|A0ABY3SPH1|A0ABY3SPH1_9BACL	145	0				
CMD-like	tr|A0ABY3TGP0|A0ABY3TGP0_9MYCO	207	0				
CMD-like	tr|A0ABY3UNC4|A0ABY3UNC4_MYCLN	120	0				
CMD-like	tr|A0ABY3VM12|A0ABY3VM12_9MYCO	172	0				
CMD-like	tr|A0ABY3WB12|A0ABY3WB12_9MICC	122	0				
CMD-like	tr|A0ABY3WFD7|A0ABY3WFD7_9MICC	157	0				
CMD-like	tr|A0ABY3X067|A0ABY3X067_9GAMM	180	0				
CMD-like	tr|A0ABY3Y3L5|A0ABY3Y3L5_9ACTN	160	0				
CMD-like	tr|A0ABY3Y3P1|A0ABY3Y3P1_9NEIS	154	0				
CMD-like	tr|A0ABY3YJV1|A0ABY3YJV1_9FLAO	151	0				
CMD-like	tr|A0ABY4AKA8|A0ABY4AKA8_9BURK	130	0				
CMD-like	tr|A0ABY4ALY7|A0ABY4ALY7_9BURK	176	0				
CMD-like	tr|A0ABY4BBG3|A0ABY4BBG3_9BACT	128	0				
CMD-like	tr|A0ABY4C9K7|A0ABY4C9K7_9BACT	185	0				
CMD-like	tr|A0ABY4CQA1|A0ABY4CQA1_9BACL	152	0				
CMD-like	tr|A0ABY4CVS2|A0ABY4CVS2_9BACL	132	0				
CMD-like	tr|A0ABY4E1U7|A0ABY4E1U7_9NEIS	172	0				
CMD-like	tr|A0ABY4E5W7|A0ABY4E5W7_9NEIS	179	0				
CMD-like	tr|A0ABY4EF32|A0ABY4EF32_VITST	149	0				
CMD-like	tr|A0ABY4F1G4|A0ABY4F1G4_9BACI	123	0				
CMD-like	tr|A0ABY4FKV8|A0ABY4FKV8_9MICO	135	0				
CMD-like	tr|A0ABY4HYE3|A0ABY4HYE3_CHIFI	187	0				
CMD-like	tr|A0ABY4JNF0|A0ABY4JNF0_9BACI	147	0				
CMD-like	tr|A0ABY4JZS2|A0ABY4JZS2_9GAMM	188	0				
CMD-like	tr|A0ABY4KDX9|A0ABY4KDX9_9FLAO	146	0				
CMD-like	tr|A0ABY4L302|A0ABY4L302_THEAE	153	0				
CMD-like	tr|A0ABY4L741|A0ABY4L741_THEAE	141	0				
CMD-like	tr|A0ABY4N3A7|A0ABY4N3A7_9MICO	144	0				
CMD-like	tr|A0ABY4NJM6|A0ABY4NJM6_9BURK	139	0				
CMD-like	tr|A0ABY4NJQ6|A0ABY4NJQ6_9BURK	148	0				
CMD-like	tr|A0ABY4NS76|A0ABY4NS76_9PSEU	129	0				
CMD-like	tr|A0ABY4PWR0|A0ABY4PWR0_9ACTN	168	0				
CMD-like	tr|A0ABY4W9R2|A0ABY4W9R2_9PROT	183	0				
CMD-like	tr|A0ABY4YLE0|A0ABY4YLE0_9MICO	188	0				
CMD-like	tr|A0ABY4YZE3|A0ABY4YZE3_9MICO	188	0				
CMD-like	tr|A0ABY5A576|A0ABY5A576_9GAMM	143	0				
CMD-like	tr|A0ABY5CPE6|A0ABY5CPE6_9GAMM	143	0				
CMD-like	tr|A0ABY5DTL5|A0ABY5DTL5_9ACTN	198	0				
CMD-like	tr|A0ABY5DWL5|A0ABY5DWL5_9ACTN	156	0				
CMD-like	tr|A0ABY5GH92|A0ABY5GH92_9GAMM	197	0				
CMD-like	tr|A0ABY5GNH6|A0ABY5GNH6_9GAMM	145	0				
CMD-like	tr|A0ABY5JPJ1|A0ABY5JPJ1_9BACI	147	0				
CMD-like	tr|A0ABY5MKM2|A0ABY5MKM2_9HYPH	166	0				
CMD-like	tr|A0ABY5P1J3|A0ABY5P1J3_9ENTE	200	0				
CMD-like	tr|A0ABY5PHD9|A0ABY5PHD9_9ACTN	206	0				
CMD-like	tr|A0ABY5PJW7|A0ABY5PJW7_9ACTN	198	0				
CMD-like	tr|A0ABY5Q8W7|A0ABY5Q8W7_9ACTN	150	0				
CMD-like	tr|A0ABY5S3P6|A0ABY5S3P6_9BACL	134	0				
CMD-like	tr|A0ABY5SF63|A0ABY5SF63_9BACL	146	0				
CMD-like	tr|A0ABY5UAZ7|A0ABY5UAZ7_9HYPH	153	0				
CMD-like	tr|A0ABY5UF88|A0ABY5UF88_9HYPH	156	0				
CMD-like	tr|A0ABY5WFC5|A0ABY5WFC5_9RHOB	144	0				
CMD-like	tr|A0ABY5WXP4|A0ABY5WXP4_LEICA	153	0				
CMD-like	tr|A0ABY5ZBJ1|A0ABY5ZBJ1_9ACTN	149	0				
CMD-like	tr|A0ABY5ZCG0|A0ABY5ZCG0_9ACTN	129	0				
CMD-like	tr|A0ABY5ZMH7|A0ABY5ZMH7_9BACT	184	0				
CMD-like	tr|A0ABY6ACG0|A0ABY6ACG0_9GAMM	153	0				
CMD-like	tr|A0ABY6CFK2|A0ABY6CFK2_9HYPH	141	0				
CMD-like	tr|A0ABY6CGK8|A0ABY6CGK8_9HYPH	154	0				
CMD-like	tr|A0ABY6CS79|A0ABY6CS79_9BACT	182	0				
CMD-like	tr|A0ABY6D7V3|A0ABY6D7V3_9RHOB	127	0				
CMD-like	tr|A0ABY6DIR1|A0ABY6DIR1_9NEIS	152	0				
CMD-like	tr|A0ABY6F2Q3|A0ABY6F2Q3_9GAMM	182	0				
CMD-like	tr|A0ABY6IVL8|A0ABY6IVL8_9BACT	153	0				
CMD-like	tr|A0ABY6JC29|A0ABY6JC29_9ENTR	126	0				
CMD-like	tr|A0ABY6MXJ2|A0ABY6MXJ2_9ALTE	180	0				
CMD-like	tr|A0ABY6P6P5|A0ABY6P6P5_9NOCA	129	0				
CMD-like	tr|A0ABY6PU84|A0ABY6PU84_9ACTN	157	0				
CMD-like	tr|A0ABY6Q1G2|A0ABY6Q1G2_9ACTN	183	0				
CMD-like	tr|A0ABY6Q2P7|A0ABY6Q2P7_9GAMM	130	0				
CMD-like	tr|A0ABY6Q700|A0ABY6Q700_9GAMM	192	0				
CMD-like	tr|A0ABY6U7I5|A0ABY6U7I5_BIOOC	156	0				
CMD-like	tr|A0ABY6Z3R8|A0ABY6Z3R8_9BACL	123	0				
CMD-like	tr|A0ABY6Z3Y9|A0ABY6Z3Y9_9BACL	130	0				
CMD-like	tr|A0ABY6Z5A9|A0ABY6Z5A9_9BACL	124	0				
CMD-like	tr|A0ABY6ZFA1|A0ABY6ZFA1_9BACL	181	0				
CMD-like	tr|A0ABY7ATH1|A0ABY7ATH1_9PSEU	156	0				
CMD-like	tr|A0ABY7AXE0|A0ABY7AXE0_9PSEU	152	0				
CMD-like	tr|A0ABY7B6P3|A0ABY7B6P3_9PSEU	151	0				
CMD-like	tr|A0ABY7GC43|A0ABY7GC43_MYAAR	121	0				
CMD-like	tr|A0ABY7H1Y0|A0ABY7H1Y0_9BACT	190	0				
CMD-like	tr|A0ABY7HQW3|A0ABY7HQW3_9GAMM	151	0				
CMD-like	tr|A0ABY7JR99|A0ABY7JR99_9ACTN	177	0				
CMD-like	tr|A0ABY7JYV2|A0ABY7JYV2_9ACTN	150	0				
CMD-like	tr|A0ABY7JZ01|A0ABY7JZ01_9ACTN	155	0				
CMD-like	tr|A0ABY7M989|A0ABY7M989_9CHLR	180	0				
CMD-like	tr|A0ABY7NC00|A0ABY7NC00_9MICO	152	0				
CMD-like	tr|A0ABY7NNX6|A0ABY7NNX6_9SPHN	154	0				
CMD-like	tr|A0ABY7QER4|A0ABY7QER4_9ACTN	170	0				
CMD-like	tr|A0ABY7QFQ1|A0ABY7QFQ1_9ACTN	153	0				
CMD-like	tr|A0ABY7RWY6|A0ABY7RWY6_9FLAO	184	0				
CMD-like	tr|A0ABY7T397|A0ABY7T397_9SPHI	144	0				
CMD-like	tr|A0ABY7TSR1|A0ABY7TSR1_9SPHN	195	0				
CMD-like	tr|A0ABY7U5D4|A0ABY7U5D4_9SPHN	128	0				
CMD-like	tr|A0ABY7UKP8|A0ABY7UKP8_9CORY	175	0				
CMD-like	tr|A0ABY7V1K7|A0ABY7V1K7_9DEIO	160	0				
CMD-like	tr|A0ABY7ZKW3|A0ABY7ZKW3_9ACTN	134	0				
CMD-like	tr|A0ABY8A3Q7|A0ABY8A3Q7_9ACTN	190	0				
CMD-like	tr|A0ABY8A5B4|A0ABY8A5B4_9ACTN	192	0				
CMD-like	tr|A0ABY8ATU4|A0ABY8ATU4_9GAMM	146	0				
CMD-like	tr|A0ABY8BUH2|A0ABY8BUH2_9MICO	154	0				
CMD-like	tr|A0ABY8BX00|A0ABY8BX00_AFICR	191	0				
CMD-like	tr|A0ABY8LBT2|A0ABY8LBT2_9RHOB	125	0				
CMD-like	tr|A0ABY8NCA3|A0ABY8NCA3_9GAMM	177	0				
CMD-like	tr|A0ABY8QR05|A0ABY8QR05_9MICO	198	0				
CMD-like	tr|A0ABY8QR42|A0ABY8QR42_9MICO	189	0				
CMD-like	tr|A0ABY8QS50|A0ABY8QS50_9MICO	186	0				
CMD-like	tr|A0ABY8QS79|A0ABY8QS79_9MICO	139	0				
CMD-like	tr|A0ABY8VCJ4|A0ABY8VCJ4_9CORY	157	0				
CMD-like	tr|A0ABY8VS09|A0ABY8VS09_9CORY	159	0				
CMD-like	tr|A0ABY8VY97|A0ABY8VY97_9MYCO	138	0				
CMD-like	tr|A0ABY8XKM3|A0ABY8XKM3_9PSEU	150	0				
CMD-like	tr|A0ABY8XTB7|A0ABY8XTB7_9PSEU	186	0				
CMD-like	tr|A0ABY9BA65|A0ABY9BA65_9CHLR	170	0				
CMD-like	tr|A0ABY9FP31|A0ABY9FP31_9PSED	139	0				
CMD-like	tr|A0ABY9KZ95|A0ABY9KZ95_9BACI	120	0				
CMD-like	tr|A0ABY9M578|A0ABY9M578_9BURK	127	0				
CMD-like	tr|A0ABY9MPV0|A0ABY9MPV0_9GAMM	193	1	52-97	1.52e-07	130-173	3.12e-08
CMD-like	tr|A0ABY9MUB5|A0ABY9MUB5_9GAMM	207	0				
CMD-like	tr|A0ABY9PFQ7|A0ABY9PFQ7_9GAMM	152	0				
CMD-like	tr|A0ABY9RTD0|A0ABY9RTD0_9ACTN	209	0				
CMD-like	tr|A0ABY9RYU2|A0ABY9RYU2_9ACTN	156	0				
CMD-like	tr|A0ABY9T735|A0ABY9T735_BREBE	148	0				
CMD-like	tr|A0ABY9TPN4|A0ABY9TPN4_9GAMM	208	0				
CMD-like	tr|A0ABY9TYS1|A0ABY9TYS1_9GAMM	141	0				
CMD-like	tr|A0ABY9V5S9|A0ABY9V5S9_9ACTN	209	0				
CMD-like	tr|A0ABY9WNN5|A0ABY9WNN5_9BACT	152	0				
CMD-like	tr|A0ABY9ZS52|A0ABY9ZS52_9ACTN	180	0				
CMD-like	tr|A0ABZ0CUK5|A0ABZ0CUK5_9BURK	175	0				
CMD-like	tr|A0ABZ0CXK6|A0ABZ0CXK6_9BURK	134	0				
